Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,country
11,5,2012,Gibraleon,Leontodon longirostris,0.15315,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Tolpis barbata,0.04343,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Cistus crispus,0.16362,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
11,5,2012,Gibraleon,Tuberaria ,0.00419,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus crispus,0.20682,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Lavandula stoechas,0.46244,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus monspeliensis,0.05231,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Genista hirsuta,0.01764,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Tuberaria ,0.02011,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Elaeoselinum foetidum,0.05278,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Retama sphaerocarpa,0.02773,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Gladiolus illyricus,0.03480,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Thapsia villosa,0.01508,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Sonchus asper / oleraceus,0.01005,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Daisy ,0.13232,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Tolpis barbata,0.33251,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Echium plantagineum,0.02614,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Raphanus raphanistrum,0.00471,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Geranium  ,0.00268,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Leontodon longirostris,0.19886,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Galactites tomentosa,0.15315,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Jasione montana,0.01309,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Convolvulus althaeoides,0.01309,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Andryala ragusina,0.00524,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus crispus,0.20682,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Lavandula stoechas,0.46244,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus monspeliensis,0.02121,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Genista hirsuta,0.01764,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Tuberaria ,0.02011,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Elaeoselinum foetidum,0.05278,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Retama sphaerocarpa,0.02773,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Gladiolus illyricus,0.03480,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Thapsia villosa,0.01508,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Sonchus asper / oleraceus,0.01005,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Daisy ,0.27822,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Tolpis barbata,0.03325,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Echium plantagineum,0.02614,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Raphanus raphanistrum,0.00471,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Geranium  ,0.00268,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Leontodon longirostris,0.02026,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Galactites tomentosa,0.15315,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Jasione montana,0.01309,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Convolvulus althaeoides,0.01309,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Andryala ragusina,0.00524,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus crispus,1.08778,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Lavandula stoechas,0.25133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Tuberaria ,0.11310,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus monspeliensis,0.11310,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Genista hirsuta,0.01596,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Cistus ladanifer,0.16232,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Retama sphaerocarpa,0.02133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Echium plantagineum,0.02145,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Daisy small-yellow,0.22054,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Linaria viscosa,0.00080,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Tolpis barbata,0.65144,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Galactites tomentosa,0.13744,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Sonchus asper / oleraceus,0.01005,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Leontodon longirostris,0.24976,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
12,5,2012,Niebla,Gladiolus illyricus,0.01500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,Spain
