ID,Flower.species,Type,Country,Period,Date,Site,Landuse,Habitat.EUNIS,Habitat.Detailed,Transect,Subtransect,Plot.ID,Plot.location,Flower.genus,Flower.family,Nr.inflorescences.per.plot,Inflorescence.Type.counted
1514,Geranium.columbinum,Wild,FR,B,27/05/2021,FR_VNU,Urban,Vineyards,Vineyards,4,1,1,ground,Geranium,Geraniaceae,1,single.flower
1532,Geranium.dissectum,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,1,1,ground,Geranium,Geraniaceae,21,single.flower
1555,Geranium.dissectum,Wild,FR,B,27/05/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,2,ground,Geranium,Geraniaceae,4,single.flower
1563,Geranium.dissectum,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Geranium,Geraniaceae,1,single.flower
1564,Geranium.dissectum,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,3,ground,Geranium,Geraniaceae,1,single.flower
1575,Geranium.dissectum,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Geranium,Geraniaceae,1,single.flower
1620,Geranium.molle,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Geranium,Geraniaceae,150,single.flower
1703,Geranium.rotundifolium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,1,ground,Geranium,Geraniaceae,3,single.flower
1704,Geranium.rotundifolium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Geranium,Geraniaceae,2,single.flower
1707,Geranium.rotundifolium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,2,ground,Geranium,Geraniaceae,6,single.flower
2024,Hieracium.sp,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,1,1,ground,Hieracium,Asteraceae,6,capitulum
2082,Hypochaeris.sp,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,3,ground,Hypochaeris,Asteraceae,12,capitulum
2091,Hypochaeris.sp,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Hypochaeris,Asteraceae,1,capitulum
2094,Hypochaeris.sp,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Hypochaeris,Asteraceae,5,capitulum
2388,Medicago.lupulina,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,1,ground,Medicago,Fabaceae,5,flower.head
2394,Medicago.lupulina,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,3,ground,Medicago,Fabaceae,1,flower.head
2537,Onobrychis.viciifolia,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Onobrychis,Fabaceae,6,flower.head
2538,Onobrychis.viciifolia,Wild,FR,B,27/05/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,2,ground,Onobrychis,Fabaceae,6,flower.head
2605,Photinia.serrulata,Ornamental,FR,B,27/05/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,2,shrub,Photinia,Rosaceae,150,umbel
2705,Plantago.lanceolata,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Plantago,Plantaginaceae,19,flower.head
3518,Sherardia.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Sherardia,Rubiaceae,42,flower.head
3520,Sherardia.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Sherardia,Rubiaceae,30,flower.head
3521,Sherardia.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Sherardia,Rubiaceae,50,flower.head
3524,Sherardia.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,2,ground,Sherardia,Rubiaceae,56,flower.head
3534,Sherardia.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Sherardia,Rubiaceae,4,flower.head
3537,Sherardia.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,3,ground,Sherardia,Rubiaceae,6,flower.head
3542,Silene.latifolia,Wild,FR,B,27/05/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,1,ground,Silene,Caryophyllaceae,36,single.flower
3544,Silene.latifolia,Wild,FR,B,27/05/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,2,ground,Silene,Caryophyllaceae,12,single.flower
3622,Sonchus.asper,Wild,FR,B,27/05/2021,FR_VNU,Urban,Vineyards,Vineyards,4,1,1,ground,Sonchus,Asteraceae,1,capitulum
3955,Taraxacum.officinale,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Taraxacum,Asteraceae,1,capitulum
3967,Taraxacum.officinale,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Taraxacum,Asteraceae,1,capitulum
4065,Trifolium.campestre,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,1,1,ground,Trifolium,Fabaceae,48,flower.head
4066,Trifolium.campestre,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,2,ground,Trifolium,Fabaceae,5,flower.head
4072,Trifolium.campestre,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Trifolium,Fabaceae,32,flower.head
4073,Trifolium.campestre,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Trifolium,Fabaceae,3,flower.head
4074,Trifolium.campestre,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Trifolium,Fabaceae,85,flower.head
4077,Trifolium.dubium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Trifolium,Fabaceae,1500,flower.head
4079,Trifolium.dubium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,3,2,ground,Trifolium,Fabaceae,7,flower.head
4081,Trifolium.dubium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Trifolium,Fabaceae,150,flower.head
4086,Trifolium.dubium,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Trifolium,Fabaceae,250,flower.head
4132,Trifolium.repens,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,1,ground,Trifolium,Fabaceae,19,flower.head
4145,Trifolium.repens,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,5,1,ground,Trifolium,Fabaceae,1,flower.head
4358,Veronica.arvensis,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Veronica,Plantaginaceae,3,single.flower
4483,Veronica.persica,Wild,FR,B,27/05/2021,FR_VNU,Urban,Park.lawns,Park.lawns,2,4,1,ground,Veronica,Plantaginaceae,4,single.flower
4484,Veronica.persica,Wild,FR,B,27/05/2021,FR_VNU,Urban,Vineyards,Vineyards,4,1,1,ground,Veronica,Plantaginaceae,2,single.flower
4579,Vicia.sativa,Wild,FR,B,27/05/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,3,1,3,ground,Vicia,Fabaceae,44,single.flower
287,Aubrieta.sp,Ornamental,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,2,ground,Aubrieta,Brassicaceae,150,single.flower
312,Bellis.perennis,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Bellis,Asteraceae,71,capitulum
318,Bellis.perennis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,1,4,ground,Bellis,Asteraceae,12,capitulum
320,Bellis.perennis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Bellis,Asteraceae,7,capitulum
327,Bellis.perennis,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Bellis,Asteraceae,48,capitulum
341,Bellis.perennis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,1,1,ground,Bellis,Asteraceae,98,capitulum
355,Bellis.perennis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Bellis,Asteraceae,2,capitulum
364,Bellis.perennis,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,2,2,ground,Bellis,Asteraceae,53,capitulum
391,Bellis.perennis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Bellis,Asteraceae,7,capitulum
395,Bellis.perennis,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,4,ground,Bellis,Asteraceae,45,capitulum
398,Bellis.perennis,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,3,ground,Bellis,Asteraceae,96,capitulum
465,Capsella.bursa-pastoris,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Capsella,Brassicaceae,1,single.flower
468,Capsella.bursa-pastoris,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,2,2,ground,Capsella,Brassicaceae,1,single.flower
661,Choisya.ternata,Ornamental,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,shrub,Choisya,Rutaceae,250,single.flower
1171,Eschscholzia.californica,Ornamental,FR,B,20/05/2021,FR_VQU,Urban,Pavements.and.recreation.areas,Gravel.sidewalk,3,2,1,ground,Eschscholzia,Papaveraceae,20,single.flower
1545,Geranium.dissectum,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,4,ground,Geranium,Geraniaceae,14,single.flower
1795,Glechoma.hederacea,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Glechoma,Lamiaceae,1,single.flower
2030,Hieracium.sp,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Hieracium,Asteraceae,57,capitulum
2098,Iris.germanica,Ornamental,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Iris,Iridaceae,15,single.flower
2190,Lamium.purpureum,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Lamium,Lamiaceae,10,single.flower
2393,Medicago.lupulina,Wild,FR,B,20/05/2021,FR_VQU,Urban,Pavements.and.recreation.areas,Gravel.sidewalk,3,1,1,ground,Medicago,Fabaceae,56,flower.head
2604,Photinia.serrulata,Ornamental,FR,B,18/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,1,5,shrub,Photinia,Rosaceae,150,umbel
3160,Ranunculus.acris,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,4,ground,Ranunculus,Ranunculaceae,3,single.flower
3219,Ranunculus.sp,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Ranunculus,Ranunculaceae,72,single.flower
3292,Rosmarinus.officinalis,Ornamental,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,2,shrub,Rosmarinus,Lamiaceae,250,single.flower
3456,Salvia.sp,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,2,ground,Salvia,Lamiaceae,5,single.flower
3476,Sedum.acre,Wild,FR,B,20/05/2021,FR_VQU,Urban,Pavements.and.recreation.areas,Gravel.sidewalk,3,1,1,ground,Sedum,Crassulaceae,2,umbel
3516,Sherardia.arvensis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,1,4,ground,Sherardia,Rubiaceae,42,flower.head
3703,Stellaria.media,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Stellaria,Caryophyllaceae,4,single.flower
3740,Syringia.vulgaris,Ornamental,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,3,shrub,Syringia,Oleaceae,150,flower.head
3896,Taraxacum.officinale,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Taraxacum,Asteraceae,2,capitulum
3961,Taraxacum.officinale,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,2,1,ground,Taraxacum,Asteraceae,1,capitulum
3984,Tilia.sp,Ornamental,FR,B,20/05/2021,FR_VQU,Urban,Pavements.and.recreation.areas,Gravel.sidewalk,3,1,2,shrub,Tilia,Malvaceae,150,highbush
4362,Veronica.arvensis,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Veronica,Plantaginaceae,1,single.flower
4364,Veronica.arvensis,Wild,FR,B,20/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,3,1,ground,Veronica,Plantaginaceae,3,single.flower
4440,Veronica.chamaedrys,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Veronica,Plantaginaceae,29,single.flower
4509,Veronica.persica,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Veronica,Plantaginaceae,4,single.flower
4524,Veronica.persica,Wild,FR,B,18/05/2021,FR_VQU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Veronica,Plantaginaceae,2,single.flower
4544,Veronica.persica,Wild,FR,B,18/05/2021,FR_VQU,Urban,Park.lawns,Park.lawns,2,1,1,ground,Veronica,Plantaginaceae,1,single.flower
1124,Erigeron.annuus,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,5,ground,Erigeron,Asteraceae,2,capitulum
1963,Helianthus.annuus,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,2,ground,Helianthus,Asteraceae,1,capitulum
2344,Lysimachia.foemina,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,2,ground,Lysimachia,Primulaceae,3,single.flower
2429,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,2,ground,Medicago,Fabaceae,250,flower.head
2432,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,1,ground,Medicago,Fabaceae,150,flower.head
2434,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,5,ground,Medicago,Fabaceae,250,flower.head
2441,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,4,ground,Medicago,Fabaceae,150,flower.head
2446,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,3,ground,Medicago,Fabaceae,150,flower.head
2447,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,5,ground,Medicago,Fabaceae,150,flower.head
2449,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,3,ground,Medicago,Fabaceae,150,flower.head
2451,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,1,ground,Medicago,Fabaceae,150,flower.head
2453,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,2,ground,Medicago,Fabaceae,150,flower.head
2454,Medicago.sativa,Crop,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,4,ground,Medicago,Fabaceae,250,flower.head
2505,Myosotis.arvensis,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,4,ground,Myosotis,Boraginaceae,59,cyme
2508,Myosotis.arvensis,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,3,ground,Myosotis,Boraginaceae,16,cyme
2509,Myosotis.arvensis,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,4,ground,Myosotis,Boraginaceae,7,cyme
2512,Myosotis.arvensis,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,5,ground,Myosotis,Boraginaceae,1,cyme
2816,Plantago.lanceolata,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,2,4,ground,Plantago,Plantaginaceae,8,flower.head
3713,Stellaria.media,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,2,ground,Stellaria,Caryophyllaceae,1,single.flower
4110,Trifolium.pratense,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,4,ground,Trifolium,Fabaceae,4,flower.head
4523,Veronica.persica,Wild,FR,C,22/07/2021,FR_V02,Intensive.agriculture,Intensive.unmixed.crops,Medicago.sativa,1,1,3,ground,Veronica,Plantaginaceae,1,single.flower
143,Agrimonia.eupatoria,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,3,1,1,ground,Agrimonia,Rosaceae,16,single.flower
144,Agrimonia.eupatoria,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Temporary.running.waters,Ditch,4,1,1,ground,Agrimonia,Rosaceae,4,single.flower
403,Betonica.officinalis,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,1,ground,Betonica,Lamiaceae,17,single.flower
453,Campanula.trachelium,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,3,ground,Campanula,Campanulaceae,10,single.flower
1099,Epilobium.hirsutum,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Temporary.running.waters,Ditch,4,1,1,ground,Epilobium,Onagraceae,10,single.flower
1500,Galium.parisiense,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,2,ground,Galium,Rubiaceae,25,cyme
1501,Galium.parisiense,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,1,ground,Galium,Rubiaceae,64,cyme
1527,Geranium.dissectum,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,2,3,ground,Geranium,Geraniaceae,1,single.flower
1680,Geranium.robertianum,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,2,ground,Geranium,Geraniaceae,1,single.flower
2227,Lathyrus.pratensis,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,1,ground,Lathyrus,Fabaceae,4,single.flower
2228,Lathyrus.pratensis,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,3,ground,Lathyrus,Fabaceae,20,single.flower
2291,Lotus.corniculatus,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Temporary.running.waters,Ditch,4,1,1,ground,Lotus,Fabaceae,2,flower.head
2294,Lotus.corniculatus,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,1,ground,Lotus,Fabaceae,4,flower.head
2295,Lotus.corniculatus,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,3,1,1,ground,Lotus,Fabaceae,1,flower.head
2358,Lythrum.salicaria,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Temporary.running.waters,Ditch,4,1,3,ground,Lythrum,Lythraceae,10,single.flower
2359,Lythrum.salicaria,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Temporary.running.waters,Ditch,4,1,1,ground,Lythrum,Lythraceae,12,single.flower
2430,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,1,3,ground,Medicago,Fabaceae,250,flower.head
2433,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,2,1,ground,Medicago,Fabaceae,33,flower.head
2442,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,1,2,ground,Medicago,Fabaceae,250,flower.head
2444,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,1,1,ground,Medicago,Fabaceae,250,flower.head
2450,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,3,2,ground,Medicago,Fabaceae,32,flower.head
2452,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,2,3,ground,Medicago,Fabaceae,53,flower.head
2455,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,3,1,ground,Medicago,Fabaceae,17,flower.head
2456,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,3,3,ground,Medicago,Fabaceae,106,flower.head
2458,Medicago.sativa,Crop,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,2,2,ground,Medicago,Fabaceae,51,flower.head
2766,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,3,1,1,ground,Plantago,Plantaginaceae,12,flower.head
2928,Potentilla.reptans,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,2,1,ground,Potentilla,Rosaceae,8,single.flower
4102,Trifolium.pratense,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,3,1,ground,Trifolium,Fabaceae,1,flower.head
4111,Trifolium.pratense,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,1,ground,Trifolium,Fabaceae,3,flower.head
4140,Trifolium.repens,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,2,1,5,ground,Trifolium,Fabaceae,8,flower.head
4144,Trifolium.repens,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,2,1,ground,Trifolium,Fabaceae,6,flower.head
4167,Trifolium.repens,Wild,FR,C,19/07/2021,FR_V03,Rural.habitat.mosaic,Intensive.unmixed.crops,Medicago.sativa,1,3,1,ground,Trifolium,Fabaceae,6,flower.head
479,Carduus.crispus,Wild,FR,C,22/07/2021,FR_V08,Rural.habitat.mosaic,Coppice.and.early.stage.plantations,Robinia.pseudoacacia,2,1,3,ground,Carduus,Asteraceae,24,capitulum
744,Clematis.vitalba,Wild,FR,C,22/07/2021,FR_V08,Rural.habitat.mosaic,Highly.managed.hedgerows.of.native.species,Hedge,4,1,2,shrub,Clematis,Ranunculaceae,46,single.flower
746,Clematis.vitalba,Wild,FR,C,22/07/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,3,1,3,ground,Clematis,Ranunculaceae,19,single.flower
749,Clematis.vitalba,Wild,FR,C,22/07/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,3,1,2,shrub,Clematis,Ranunculaceae,150,single.flower
750,Clematis.vitalba,Wild,FR,C,22/07/2021,FR_V08,Rural.habitat.mosaic,Meso.and.eutrophic.Quercus.Carpinus.Fraxinus.Acer.Tilia.Ulmus.and.related.woodland,Woodland,3,1,4,shrub,Clematis,Ranunculaceae,28,single.flower
778,Convolvulus.arvensis,Wild,FR,C,22/07/2021,FR_V08,Rural.habitat.mosaic,semi.natural.grass,Grass.strip,5,1,1,ground,Convolvulus,Convolvulaceae,2,single.flower
