Country,Site_id,Focal_habitat,Units,Day,Month,Year,Plant_species,Flower_count,Species_abbreviation,Inflorescence_unit_used
CH,17,HA,Total.number.of.flower.units.per.m1464,28,5,2013,Trifolium.repens,0.35,tri.rep,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1465,28,5,2013,Veronica.chamaedrys,0.2,ver.cha,Flower
CH,17,HA,Total.number.of.flower.units.per.m1466,28,5,2013,Vicia.sepium,1.7,vic.sep,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1467,2,7,2013,Clinopodium.vulgare,0.6,cli.vul,Flowered.stem
CH,17,HA,Total.number.of.flower.units.per.m1468,2,7,2013,Lotus.corniculatus,0.2375,lot.cor,Flower
CH,17,HA,Total.number.of.flower.units.per.m1469,2,7,2013,Medicago.lupulina,1.25,med.lup,Flower
CH,17,HA,Total.number.of.flower.units.per.m1470,2,7,2013,Plantago.lanceolata,0.1,pla.lan,Spike
CH,17,HA,Total.number.of.flower.units.per.m1471,2,7,2013,Plantago.media,0.1,pla.med,Spike
CH,17,HA,Total.number.of.flower.units.per.m1472,2,7,2013,Trifolium.pratense,0.5,tri.pra,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1473,2,7,2013,Trifolium.repens,0.7,tri.rep,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1474,2,7,2013,Vicia.sepium,0.3,vic.sep,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1475,12,8,2013,Centaurea.jacea,0.4,cen.jac,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1476,12,8,2013,Clinopodium.vulgare,2.4,cli.vul,Flowered.stem
CH,17,HA,Total.number.of.flower.units.per.m1477,12,8,2013,Galium.album,0.35,gal.alb,Raceme
CH,17,HA,Total.number.of.flower.units.per.m1478,12,8,2013,Knautia.arvensis,0.35,kna.arv,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1479,12,8,2013,Lotus.corniculatus,0.025,lot.cor,Flower
CH,17,HA,Total.number.of.flower.units.per.m1480,12,8,2013,Plantago.lanceolata,0.3,pla.lan,Spike
CH,17,HA,Total.number.of.flower.units.per.m1481,12,8,2013,Plantago.media,0.5,pla.med,Spike
CH,17,HA,Total.number.of.flower.units.per.m1482,12,8,2013,Trifolium.pratense,0.65,tri.pra,Flower.head
CH,17,HA,Total.number.of.flower.units.per.m1483,12,8,2013,Trifolium.repens,0.1,tri.rep,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1484,20,5,2014,Geranium.dissectum,0.3,ger.dis,Flower
CH,17,HL,Total.number.of.flower.units.per.m1485,20,5,2014,Geum.urbanum,1,geu.urb,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1486,20,5,2014,Glechoma.hederacea,28,gle.hed,Raceme
CH,17,HL,Total.number.of.flower.units.per.m1487,20,5,2014,Vicia.cracca,0.1,vic.cra,Raceme
CH,17,HL,Total.number.of.flower.units.per.m1488,28,5,2013,Centaurea.jacea,1.7,cen.jac,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1489,28,5,2013,Geranium.spp,1.3,ger.dem,Flower
CH,17,HL,Total.number.of.flower.units.per.m1490,28,5,2013,Lamium.galeobdolon,4,lam.gal,Flowered.stem
CH,17,HL,Total.number.of.flower.units.per.m1491,28,5,2013,Leucanthemum.vulgare,6.2,leu.vul,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1492,28,5,2013,Papaver.rhoeas,0.3,pap.rho,Flower
CH,17,HL,Total.number.of.flower.units.per.m1493,28,5,2013,Ranunculus.acris,0.4,ran.acr,Flower
CH,17,HL,Total.number.of.flower.units.per.m1494,28,5,2013,Silene.latifolia,0.1,NA,NA
CH,17,HL,Total.number.of.flower.units.per.m1495,28,5,2013,Veronica.chamaedrys,2.5,ver.cha,Flower
CH,17,HL,Total.number.of.flower.units.per.m1496,28,5,2013,Vicia.sepium,0.2,vic.sep,Raceme
CH,17,HL,Total.number.of.flower.units.per.m1497,2,7,2013,Calystegia.sepium,0.25,cal.sep,Flower
CH,17,HL,Total.number.of.flower.units.per.m1498,2,7,2013,Centaurea.jacea,0.65,cen.jac,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1499,2,7,2013,Convolvulus.arvensis,0.5,con.arv,Flower
CH,17,HL,Total.number.of.flower.units.per.m1500,2,7,2013,Daucus.carota,0.1,dau.car,Umbel
CH,17,HL,Total.number.of.flower.units.per.m1501,2,7,2013,Echium.vulgare,9.3,ech.vul,Flower
CH,17,HL,Total.number.of.flower.units.per.m1502,2,7,2013,Epilobium.hirsutum,0.1,epi.hir,Flower
CH,17,HL,Total.number.of.flower.units.per.m1503,2,7,2013,Hypericum.perforatum,0.95,hyp.per,Flower
CH,17,HL,Total.number.of.flower.units.per.m1504,2,7,2013,Origanum.vulgare,12.8,ori.vul,Panicle
CH,17,HL,Total.number.of.flower.units.per.m1505,2,7,2013,Pulsatilla.spp,1.3,NA,NA
CH,17,HL,Total.number.of.flower.units.per.m1506,12,8,2013,Cirsium.arvense,2.3,cir.arv,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1507,12,8,2013,Dipsacus.fullonum,0.5,dip.ful,Flower.head
CH,17,HL,Total.number.of.flower.units.per.m1508,12,8,2013,Echium.vulgare,1.25,ech.vul,Flower
CH,17,HL,Total.number.of.flower.units.per.m1509,12,8,2013,Epilobium.hirsutum,3.7,epi.hir,Flower
CH,17,HL,Total.number.of.flower.units.per.m1510,12,8,2013,Hypericum.perforatum,0.0625,hyp.per,Flower
CH,17,HL,Total.number.of.flower.units.per.m1511,12,8,2013,Melilotus.albus,1.7,mel.alb,Raceme
CH,17,HL,Total.number.of.flower.units.per.m1512,12,8,2013,Origanum.vulgare,58.65,ori.vul,Panicle
CH,17,HL,Total.number.of.flower.units.per.m1513,12,8,2013,Veronica.officinalis,14,ver.off,Flower
CH,17,WA,Total.number.of.flower.units.per.m1514,20,5,2014,Bellis.perennis,1.7,bel.per,Flower.head
CH,17,WA,Total.number.of.flower.units.per.m1515,20,5,2014,Galium.mollugo,1.1,gal.mol,Raceme
CH,17,WA,Total.number.of.flower.units.per.m1516,20,5,2014,Galium.odoratum,0.1,gal.odo,Flower
CH,17,WA,Total.number.of.flower.units.per.m1517,20,5,2014,Glechoma.hederacea,3.2,gle.hed,Raceme
CH,17,WA,Total.number.of.flower.units.per.m1518,20,5,2014,Leontodon.hispidus,0.4,leo.his,Flower.head
CH,17,WA,Total.number.of.flower.units.per.m1519,20,5,2014,Leucanthemum.vulgare,5.4,leu.vul,Flower.head
CH,17,WA,Total.number.of.flower.units.per.m1520,20,5,2014,Medicago.lupulina,19.7,med.lup,Flower
CH,17,WA,Total.number.of.flower.units.per.m1521,20,5,2014,Scabiosa.columbaria,0.1,sca.col,Flower.head
CH,17,WA,Total.number.of.flower.units.per.m1522,20,5,2014,Trifolium.pratense,6.7,tri.pra,Flower.head
CH,17,WA,Total.number.of.flower.units.per.m1523,28,5,2013,Fragaria.vesca,1,fra.ves,Flower.head
CH,17,WA,Total.number.of.flower.units.per.m1524,28,5,2013,Galium.album,1.1,gal.alb,Raceme
CH,17,WA,Total.number.of.flower.units.per.m1525,28,5,2013,Galium.odoratum,0.7,gal.odo,Flower
CH,17,WA,Total.number.of.flower.units.per.m1526,28,5,2013,Medicago.lupulina,3.5,med.lup,Flower
CH,17,WA,Total.number.of.flower.units.per.m1527,28,5,2013,Viburnum.opulus,5.5,vib.opu,Corymb.of.capitula
CH,17,WA,Total.number.of.flower.units.per.m1528,2,7,2013,Clinopodium.vulgare,3.9,cli.vul,Flowered.stem
CH,17,WA,Total.number.of.flower.units.per.m1529,2,7,2013,Lathyrus.pratensis,0.1,lat.pra,Flower
CH,17,WA,Total.number.of.flower.units.per.m1530,2,7,2013,Ligustrum.vulgare,55.2,lig.vul,Flower
CH,17,WA,Total.number.of.flower.units.per.m1531,2,7,2013,Medicago.lupulina,1.1,med.lup,Flower
CH,17,WL,Total.number.of.flower.units.per.m1532,17,4,2014,Cornus.sanguinea,0.4,cor.san,Corymb.of.capitula
CH,17,WL,Total.number.of.flower.units.per.m1533,17,4,2014,Galium.mollugo,28.6,gal.mol,Raceme
CH,17,WL,Total.number.of.flower.units.per.m1534,17,4,2014,Geum.urbanum,0.3,geu.urb,Flower.head
CH,17,WL,Total.number.of.flower.units.per.m1535,17,4,2014,Rubus.vestitus,0.1,NA,NA
CH,17,WL,Total.number.of.flower.units.per.m1536,17,4,2014,Sambucus.nigra,0.3,sam.nig,Corymb.of.capitula
CH,17,WL,Total.number.of.flower.units.per.m1537,17,4,2014,Vicia.cracca,1.55,vic.cra,Raceme
CH,17,WL,Total.number.of.flower.units.per.m1538,28,5,2013,Crataegus.monogyna,105,cra.mon,Flower
CH,17,WL,Total.number.of.flower.units.per.m1539,28,5,2013,Galium.mollugo,20.3,gal.mol,Raceme
CH,17,WL,Total.number.of.flower.units.per.m1540,28,5,2013,Ranunculus.acris,0.3,ran.acr,Flower
CH,17,WL,Total.number.of.flower.units.per.m1541,28,5,2013,Rubus.idaeus,0.1,rub.ide,Flower
CH,17,WL,Total.number.of.flower.units.per.m1542,28,5,2013,Sambucus.nigra,5.4,sam.nig,Corymb.of.capitula
CH,17,WL,Total.number.of.flower.units.per.m1543,28,5,2013,Silene.latifolia,0.2,NA,NA
CH,17,WL,Total.number.of.flower.units.per.m1544,28,5,2013,Viburnum.opulus,52,vib.opu,Corymb.of.capitula
CH,17,WL,Total.number.of.flower.units.per.m1545,28,5,2013,Vicia.sepium,0.3,vic.sep,Raceme
CH,17,WL,Total.number.of.flower.units.per.m1546,10,7,2013,Allium.scorodoprasum,0.2,all.sco,Flower.head
CH,17,WL,Total.number.of.flower.units.per.m1547,10,7,2013,Erigeron.annuus,5.2,eri.ann,Flower.head
CH,17,WL,Total.number.of.flower.units.per.m1548,10,7,2013,Geum.urbanum,0.1,geu.urb,Flower.head
CH,17,WL,Total.number.of.flower.units.per.m1549,10,7,2013,Hypericum.perforatum,0.2875,hyp.per,Flower
CH,17,WL,Total.number.of.flower.units.per.m1550,10,7,2013,Rubus.idaeus,9.1,rub.ide,Flower
CH,17,WL,Total.number.of.flower.units.per.m1551,10,7,2013,Rubus.vestitus,0.8,NA,NA
CH,17,WL,Total.number.of.flower.units.per.m1552,15,8,2013,Galium.album,3.4,gal.alb,Raceme
CH,17,WL,Total.number.of.flower.units.per.m1553,15,8,2013,Knautia.arvensis,0.3,kna.arv,Flower.head
CH,17,WL,Total.number.of.flower.units.per.m1554,15,8,2013,Trifolium.pratense,0.1,tri.pra,Flower.head
CH,19,HA,Total.number.of.flower.units.per.m1555,17,4,2014,Carex.hirta,34.95,car.hir,Spike
CH,19,HA,Total.number.of.flower.units.per.m1556,17,4,2014,Lamium.purpureum,0.1,lam.pur,Flowered.stem
CH,19,HA,Total.number.of.flower.units.per.m1557,27,5,2013,Geranium.dissectum,2.6,ger.dis,Flower
CH,19,HA,Total.number.of.flower.units.per.m1558,27,5,2013,Leucanthemum.vulgare,90,leu.vul,Flower.head
CH,19,HA,Total.number.of.flower.units.per.m1559,27,5,2013,Silene.latifolia,0.5,NA,NA
CH,19,HA,Total.number.of.flower.units.per.m1560,10,7,2013,Centaurea.jacea,2.9,cen.jac,Flower.head
CH,19,HA,Total.number.of.flower.units.per.m1561,10,7,2013,Epilobium.hirsutum,1.6,epi.hir,Flower
CH,19,HA,Total.number.of.flower.units.per.m1562,10,7,2013,Epilobium.parviflorum,5.3,epi.par,Flower
CH,19,HA,Total.number.of.flower.units.per.m1563,10,7,2013,Geum.urbanum,0.3,geu.urb,Flower.head
CH,19,HA,Total.number.of.flower.units.per.m1564,10,7,2013,Leucanthemum.vulgare,7,leu.vul,Flower.head
CH,19,HA,Total.number.of.flower.units.per.m1565,10,7,2013,Malva.moschata,4.9,mal.mos,Flower
CH,19,HA,Total.number.of.flower.units.per.m1566,10,7,2013,Myosotis.arvensis,8,myo.arv,Flower
CH,19,HA,Total.number.of.flower.units.per.m1567,10,7,2013,Silene.latifolia,2.85,NA,NA
CH,19,HA,Total.number.of.flower.units.per.m1568,15,8,2013,Epilobium.hirsutum,19.4,epi.hir,Flower
CH,19,HA,Total.number.of.flower.units.per.m1569,15,8,2013,Epilobium.parviflorum,0.9,epi.par,Flower
CH,19,HA,Total.number.of.flower.units.per.m1570,15,8,2013,Leucanthemum.vulgare,0.25,leu.vul,Flower.head
CH,19,HA,Total.number.of.flower.units.per.m1571,15,8,2013,Origanum.vulgare,82.3,ori.vul,Panicle
CH,19,HA,Total.number.of.flower.units.per.m1572,15,8,2013,Phacelia.tanacetifolia,28,pha.tan,Cyme
CH,19,HA,Total.number.of.flower.units.per.m1573,15,8,2013,Silene.latifolia,0.6,NA,NA
CH,19,HL,Total.number.of.flower.units.per.m1574,17,4,2014,Taraxacum.campylodes,5.75,NA,NA
CH,19,HL,Total.number.of.flower.units.per.m1575,17,4,2014,Tussilago.farfara,1.3,tus.far,Flower.head
CH,19,HL,Total.number.of.flower.units.per.m1576,27,5,2013,Centaurea.jacea,0.2,cen.jac,Flower.head
CH,19,HL,Total.number.of.flower.units.per.m1577,27,5,2013,Leucanthemum.vulgare,4.7,leu.vul,Flower.head
CH,19,HL,Total.number.of.flower.units.per.m1578,27,5,2013,Silene.latifolia,0.5,NA,NA
CH,19,HL,Total.number.of.flower.units.per.m1579,27,5,2013,Taraxacum.campylodes,0.1,NA,NA
CH,19,HL,Total.number.of.flower.units.per.m1580,10,7,2013,Centaurea.jacea,2.8,cen.jac,Flower.head
CH,19,HL,Total.number.of.flower.units.per.m1581,10,7,2013,Erigeron.annuus,56.5,eri.ann,Flower.head
CH,19,HL,Total.number.of.flower.units.per.m1582,10,7,2013,Geranium.pyrenaicum,1.4,ger.pyr,Flower
CH,19,HL,Total.number.of.flower.units.per.m1583,10,7,2013,Malva.moschata,0.2,mal.mos,Flower
CH,19,HL,Total.number.of.flower.units.per.m1584,10,7,2013,Melilotus.albus,5.25,mel.alb,Raceme
CH,19,HL,Total.number.of.flower.units.per.m1585,10,7,2013,Melilotus.officinalis,35,mel.off,Raceme
CH,19,HL,Total.number.of.flower.units.per.m1586,15,8,2013,Achillea.millefolium,0.1,ach.mil,Umbel
CH,19,HL,Total.number.of.flower.units.per.m1587,15,8,2013,Epilobium.hirsutum,1.75,epi.hir,Flower
CH,19,HL,Total.number.of.flower.units.per.m1588,15,8,2013,Erigeron.annuus,79,eri.ann,Flower.head
CH,19,HL,Total.number.of.flower.units.per.m1589,15,8,2013,Melilotus.albus,2.2,mel.alb,Raceme
CH,19,HL,Total.number.of.flower.units.per.m1590,15,8,2013,Melilotus.officinalis,12.1,mel.off,Raceme
CH,19,HL,Total.number.of.flower.units.per.m1591,15,8,2013,Origanum.vulgare,5,ori.vul,Panicle
CH,19,WA,Total.number.of.flower.units.per.m1592,17,4,2014,Ajuga.reptans,0.1,aju.rep,Raceme
CH,19,WA,Total.number.of.flower.units.per.m1593,17,4,2014,Anemone.nemorosa,0.8,ane.nem,Flower
CH,19,WA,Total.number.of.flower.units.per.m1594,17,4,2014,Bellis.perennis,1.4,bel.per,Flower.head
CH,19,WA,Total.number.of.flower.units.per.m1595,17,4,2014,Cerastium.fontanum,0.2,cer.fon,Flower
CH,19,WA,Total.number.of.flower.units.per.m1596,17,4,2014,Plantago.lanceolata,0.4,pla.lan,Spike
CH,19,WA,Total.number.of.flower.units.per.m1597,17,4,2014,Ranunculus.acris,0.6,ran.acr,Flower
CH,19,WA,Total.number.of.flower.units.per.m1598,17,4,2014,Taraxacum.campylodes,22.5,NA,NA
CH,19,WA,Total.number.of.flower.units.per.m1599,27,5,2013,Galium.odoratum,3.2,gal.odo,Flower
CH,19,WA,Total.number.of.flower.units.per.m1600,27,5,2013,Lamium.galeobdolon,17,lam.gal,Flowered.stem
CH,19,WA,Total.number.of.flower.units.per.m1601,27,5,2013,Ornithogalum.umbellatum,0.1,orn.umb,Flower
CH,19,WA,Total.number.of.flower.units.per.m1602,27,5,2013,Ranunculus.acris,0.1,ran.acr,Flower
CH,19,WA,Total.number.of.flower.units.per.m1603,27,5,2013,Veronica.chamaedrys,31,ver.cha,Flower
CH,19,WA,Total.number.of.flower.units.per.m1604,27,5,2013,Viburnum.opulus,77,vib.opu,Corymb.of.capitula
CH,19,WA,Total.number.of.flower.units.per.m1605,27,5,2013,Vicia.sepium,0.4,vic.sep,Raceme
CH,19,WA,Total.number.of.flower.units.per.m1606,10,7,2013,Rosa.spp,0.1,rosa.sp,Flower
CH,19,WA,Total.number.of.flower.units.per.m1607,10,7,2013,Rubus.vestitus,4.1,NA,NA
CH,19,WA,Total.number.of.flower.units.per.m1608,15,8,2013,Circaea.lutetiana,5.6,cir.lut,Flower
CH,19,WA,Total.number.of.flower.units.per.m1609,15,8,2013,Plantago.lanceolata,0.4,pla.lan,Spike
CH,19,WA,Total.number.of.flower.units.per.m1610,15,8,2013,Rubus.idaeus,0.4,rub.ide,Flower
CH,19,WA,Total.number.of.flower.units.per.m1611,15,8,2013,Vicia.sepium,0.1,vic.sep,Raceme
CH,19,WL,Total.number.of.flower.units.per.m1612,17,4,2014,Ajuga.reptans,2.25,aju.rep,Raceme
CH,19,WL,Total.number.of.flower.units.per.m1613,17,4,2014,Bellis.perennis,8,bel.per,Flower.head
CH,19,WL,Total.number.of.flower.units.per.m1614,17,4,2014,Cardamine.pratensis,29.6,car.pra,Flower
CH,19,WL,Total.number.of.flower.units.per.m1615,17,4,2014,Glechoma.hederacea,6.6,gle.hed,Raceme
CH,19,WL,Total.number.of.flower.units.per.m1616,17,4,2014,Ranunculus.acris,0.5,ran.acr,Flower
CH,19,WL,Total.number.of.flower.units.per.m1617,17,4,2014,Taraxacum.campylodes,10.9,NA,NA
CH,19,WL,Total.number.of.flower.units.per.m1618,17,4,2014,Veronica.filiformis,48.2,ver.fil,Flower
CH,19,WL,Total.number.of.flower.units.per.m1619,17,4,2014,Veronica.persica,0.2,ver.per,Flower
CH,19,WL,Total.number.of.flower.units.per.m1620,17,4,2014,Vicia.sepium,0.1,vic.sep,Raceme
CH,19,WL,Total.number.of.flower.units.per.m1621,27,5,2013,Crepis.capillaris,5.4,cre.cap,Flower.head
CH,19,WL,Total.number.of.flower.units.per.m1622,27,5,2013,Medicago.lupulina,1.6,med.lup,Flower
CH,19,WL,Total.number.of.flower.units.per.m1623,27,5,2013,Plantago.lanceolata,1.2,pla.lan,Spike
CH,19,WL,Total.number.of.flower.units.per.m1624,27,5,2013,Ranunculus.acris,1,ran.acr,Flower
CH,19,WL,Total.number.of.flower.units.per.m1625,27,5,2013,Rhinanthus.alectorolophus,0.6,rhi.ale,Raceme
CH,19,WL,Total.number.of.flower.units.per.m1626,27,5,2013,Trifolium.pratense,6.35,tri.pra,Flower.head
CH,19,WL,Total.number.of.flower.units.per.m1627,27,5,2013,Viburnum.opulus,10.7,vib.opu,Corymb.of.capitula
CH,19,WL,Total.number.of.flower.units.per.m1628,27,5,2013,Vicia.sepium,0.9,vic.sep,Raceme
CH,19,WL,Total.number.of.flower.units.per.m1629,10,7,2013,Ligustrum.vulgare,11,lig.vul,Flower
CH,19,WL,Total.number.of.flower.units.per.m1630,10,7,2013,Plantago.lanceolata,0.6,pla.lan,Spike
CH,19,WL,Total.number.of.flower.units.per.m1631,10,7,2013,Trifolium.pratense,0.7,tri.pra,Flower.head
CH,19,WL,Total.number.of.flower.units.per.m1632,15,8,2013,Lotus.corniculatus,0.175,lot.cor,Flower
CH,19,WL,Total.number.of.flower.units.per.m1633,15,8,2013,Picris.hieracioides,1.2,pic.hie,Flower.head
CH,19,WL,Total.number.of.flower.units.per.m1634,15,8,2013,Plantago.lanceolata,1.7,pla.lan,Spike
CH,19,WL,Total.number.of.flower.units.per.m1635,15,8,2013,Trifolium.pratense,0.3,tri.pra,Flower.head
CH,20,HA,Total.number.of.flower.units.per.m1636,17,4,2014,Ajuga.reptans,1,aju.rep,Raceme
CH,20,HA,Total.number.of.flower.units.per.m1637,17,4,2014,Cardamine.pratensis,3.05,car.pra,Flower
CH,20,HA,Total.number.of.flower.units.per.m1638,17,4,2014,Ranunculus.acris,2.15,ran.acr,Flower
CH,20,HA,Total.number.of.flower.units.per.m1639,17,4,2014,Rumex.acetosa,0.2,rum.ace,Spike
CH,20,HA,Total.number.of.flower.units.per.m1640,17,4,2014,Taraxacum.campylodes,2.45,NA,NA
CH,20,HA,Total.number.of.flower.units.per.m1641,17,4,2014,Veronica.persica,23.65,ver.per,Flower
CH,20,HA,Total.number.of.flower.units.per.m1642,8,6,2013,Ajuga.reptans,1.2,aju.rep,Raceme
CH,20,HA,Total.number.of.flower.units.per.m1643,8,6,2013,Cerastium.fontanum,1.4,cer.fon,Flower
CH,20,HA,Total.number.of.flower.units.per.m1644,8,6,2013,Galium.album,7.1,gal.alb,Raceme
CH,20,HA,Total.number.of.flower.units.per.m1645,8,6,2013,Galium.mollugo,15.8,gal.mol,Raceme
CH,20,HA,Total.number.of.flower.units.per.m1646,8,6,2013,Knautia.arvensis,6.2,kna.arv,Flower.head
CH,20,HA,Total.number.of.flower.units.per.m1647,8,6,2013,Lotus.corniculatus,0.8,lot.cor,Flower
CH,20,HA,Total.number.of.flower.units.per.m1648,8,6,2013,Medicago.lupulina,1,med.lup,Flower
CH,20,HA,Total.number.of.flower.units.per.m1649,8,6,2013,Plantago.lanceolata,1.3,pla.lan,Spike
CH,20,HA,Total.number.of.flower.units.per.m1650,8,6,2013,Ranunculus.acris,0.3,ran.acr,Flower
CH,20,HA,Total.number.of.flower.units.per.m1651,8,6,2013,Rhinanthus.alectorolophus,33.5,rhi.ale,Raceme
CH,20,HA,Total.number.of.flower.units.per.m1652,8,6,2013,Rhinanthus.glaber,52.5,rhi.gla,Raceme
CH,20,HA,Total.number.of.flower.units.per.m1653,8,6,2013,Rumex.acetosa,0.1,rum.ace,Spike
CH,20,HA,Total.number.of.flower.units.per.m1654,8,6,2013,Tragopogon.pratensis,0.8,tra.pra,Flower.head
CH,20,HA,Total.number.of.flower.units.per.m1655,8,6,2013,Trifolium.pratense,6.9,tri.pra,Flower.head
CH,20,HA,Total.number.of.flower.units.per.m1656,8,6,2013,Vicia.sepium,0.75,vic.sep,Raceme
CH,20,HL,Total.number.of.flower.units.per.m1657,15,4,2014,Ranunculus.acris,0.1,ran.acr,Flower
CH,20,HL,Total.number.of.flower.units.per.m1658,15,4,2014,Rumex.acetosa,1.1,rum.ace,Spike
CH,20,HL,Total.number.of.flower.units.per.m1659,15,4,2014,Taraxacum.campylodes,11.05,NA,NA
CH,20,HL,Total.number.of.flower.units.per.m1660,15,4,2014,Veronica.persica,5.6,ver.per,Flower
CH,20,HL,Total.number.of.flower.units.per.m1661,8,6,2013,Cerastium.fontanum,0.5,cer.fon,Flower
CH,20,HL,Total.number.of.flower.units.per.m1662,8,6,2013,Crepis.capillaris,37.6,cre.cap,Flower.head
CH,20,HL,Total.number.of.flower.units.per.m1663,8,6,2013,Galium.mollugo,4,gal.mol,Raceme
CH,20,HL,Total.number.of.flower.units.per.m1664,8,6,2013,Medicago.lupulina,2,med.lup,Flower
CH,20,HL,Total.number.of.flower.units.per.m1665,8,6,2013,Plantago.lanceolata,0.5,pla.lan,Spike
CH,20,HL,Total.number.of.flower.units.per.m1666,8,6,2013,Ranunculus.acris,15.85,ran.acr,Flower
CH,20,HL,Total.number.of.flower.units.per.m1667,8,6,2013,Rhinanthus.alectorolophus,20.2,rhi.ale,Raceme
CH,20,HL,Total.number.of.flower.units.per.m1668,8,6,2013,Rhinanthus.glaber,27.3,rhi.gla,Raceme
CH,20,HL,Total.number.of.flower.units.per.m1669,8,6,2013,Trifolium.pratense,13.1,tri.pra,Flower.head
CH,20,HL,Total.number.of.flower.units.per.m1670,8,6,2013,Veronica.chamaedrys,0.3,ver.cha,Flower
CH,20,HL,Total.number.of.flower.units.per.m1671,8,6,2013,Vicia.sepium,4.2,vic.sep,Raceme
CH,20,HL,Total.number.of.flower.units.per.m1672,10,7,2013,Plantago.lanceolata,0.3,pla.lan,Spike
CH,20,HL,Total.number.of.flower.units.per.m1673,15,8,2013,Plantago.lanceolata,7.5,pla.lan,Spike
CH,20,HL,Total.number.of.flower.units.per.m1674,15,8,2013,Trifolium.pratense,0.55,tri.pra,Flower.head
CH,20,WA,Total.number.of.flower.units.per.m1675,17,4,2014,Anemone.nemorosa,0.4,ane.nem,Flower
CH,20,WA,Total.number.of.flower.units.per.m1676,17,4,2014,Cardamine.pratensis,0.5,car.pra,Flower
CH,20,WA,Total.number.of.flower.units.per.m1677,17,4,2014,Ficaria.verna,0.6,NA,NA
CH,20,WA,Total.number.of.flower.units.per.m1678,17,4,2014,Oxalis.acetosella,0.2,oxa.ace,Flower
CH,20,WA,Total.number.of.flower.units.per.m1679,17,4,2014,Viola.reichenbachiana,0.3,vio.rei,Flower
CH,20,WA,Total.number.of.flower.units.per.m1680,8,6,2013,Crataegus.monogyna,3.5,cra.mon,Flower
CH,20,WA,Total.number.of.flower.units.per.m1681,8,6,2013,Geranium.robertianum,2.1,ger.rob,Flower
CH,20,WA,Total.number.of.flower.units.per.m1682,8,6,2013,Lamium.galeobdolon,8,lam.gal,Flowered.stem
CH,20,WA,Total.number.of.flower.units.per.m1683,8,6,2013,Ranunculus.acris,1.2,ran.acr,Flower
CH,20,WA,Total.number.of.flower.units.per.m1684,8,6,2013,Veronica.chamaedrys,0.5,ver.cha,Flower
CH,20,WA,Total.number.of.flower.units.per.m1685,10,7,2013,Rubus.idaeus,0.1,rub.ide,Flower
CH,20,WA,Total.number.of.flower.units.per.m1686,10,7,2013,Sambucus.nigra,2.2,sam.nig,Corymb.of.capitula
CH,20,WA,Total.number.of.flower.units.per.m1687,15,8,2013,Geranium.dissectum,0.3,ger.dis,Flower
CH,20,WL,Total.number.of.flower.units.per.m1688,17,4,2014,Anemone.nemorosa,0.5,ane.nem,Flower
CH,20,WL,Total.number.of.flower.units.per.m1689,17,4,2014,Ficaria.verna,4.2,NA,NA
CH,20,WL,Total.number.of.flower.units.per.m1690,17,4,2014,Prunus.avium,21,pru.avi,Flower
CH,20,WL,Total.number.of.flower.units.per.m1691,17,4,2014,Prunus.spinosa,529.8,pru.spi,Flower
CH,20,WL,Total.number.of.flower.units.per.m1692,8,6,2013,Ajuga.reptans,1.6,aju.rep,Raceme
CH,20,WL,Total.number.of.flower.units.per.m1693,8,6,2013,Cerastium.fontanum,0.2,cer.fon,Flower
CH,20,WL,Total.number.of.flower.units.per.m1694,8,6,2013,Glechoma.hederacea,4.8,gle.hed,Raceme
CH,20,WL,Total.number.of.flower.units.per.m1695,8,6,2013,Ranunculus.acris,0.4,ran.acr,Flower
CH,20,WL,Total.number.of.flower.units.per.m1696,8,6,2013,Rubus.idaeus,0.8,rub.ide,Flower
CH,20,WL,Total.number.of.flower.units.per.m1697,8,6,2013,Viburnum.lantana,6.3,vib.lan,Corymb.of.capitula
CH,20,WL,Total.number.of.flower.units.per.m1698,8,6,2013,Vicia.sepium,2.3,vic.sep,Raceme
CH,20,WL,Total.number.of.flower.units.per.m1699,10,7,2013,Campanula.rapunculoides,2.8,cam.rap,Flower
CH,20,WL,Total.number.of.flower.units.per.m1700,10,7,2013,Lathyrus.pratensis,0.7,lat.pra,Flower
CH,20,WL,Total.number.of.flower.units.per.m1701,10,7,2013,Rubus.idaeus,35.4,rub.ide,Flower
CH,20,WL,Total.number.of.flower.units.per.m1702,15,8,2013,Plantago.lanceolata,0.4,pla.lan,Spike
CH,20,WL,Total.number.of.flower.units.per.m1703,15,8,2013,Vicia.sepium,0.4,vic.sep,Raceme
CH,21,HA,Total.number.of.flower.units.per.m1704,17,4,2014,Anthriscus.sylvestris,7.95,ant.syl,Compound.umbel
