Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,Inflorescence type
20,7,2021,FR_VAU,Geum urbanum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Geum urbanum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Hibiscus sp,21,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,single.flower
20,7,2021,FR_VAU,Hypericum perforatum,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Hypericum perforatum,44,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Hypochaeris sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Hypochaeris sp,68,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Lavandula sp,39,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 3,flower.head
20,7,2021,FR_VAU,Lotus corniculatus,72,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Lysimachia arvensis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Lythrum salicaria,59,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Medicago lupulina,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Medicago lupulina,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Medicago lupulina,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Medicago lupulina,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Mercurialis annua,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Myosotis sp,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,cyme
20,7,2021,FR_VAU,Papaver rhoeas,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Papaver rhoeas,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Papaver rhoeas,11,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Plantago lanceolata,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Plantago lanceolata,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Plantago lanceolata,18,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Plantago lanceolata,31,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Plantago lanceolata,48,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Potentilla reptans,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Prunella vulgaris,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Prunella vulgaris,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Prunella vulgaris,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Prunella vulgaris,300-400,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Rumex conglomeratus,32,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Sherardia arvensis,68,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Sinapis sp,36,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,7,2021,FR_VAU,Torilis arvensis,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,umbel
20,7,2021,FR_VAU,Tragopogon pratensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
20,7,2021,FR_VAU,Trifolium arvense,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Trifolium pratense,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Trifolium pratense,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Trifolium repens,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Trifolium repens,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
20,7,2021,FR_VAU,Trifolium repens,8,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
21,4,2021,FR_VDI,Arabidopsis thaliana,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Arabidopsis thaliana,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Arabidopsis thaliana,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Arabidopsis thaliana,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Arabidopsis thaliana,14,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Arabidopsis thaliana,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Bellis perennis,23,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,68,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,70,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,72,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,78,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,79,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,80,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Cerastium glomeratum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Cydonia oblonga,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
21,4,2021,FR_VDI,Dasiphora fruticosa,13,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
21,4,2021,FR_VDI,Erodium cicutarium,91,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Euphorbia exigua,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Ficaria verna,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Lamium purpureum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Lamium purpureum,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Lamium purpureum,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Lamium purpureum,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Myosotis sp,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,cyme
21,4,2021,FR_VDI,Myosotis sp,38,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,cyme
21,4,2021,FR_VDI,Primula vulgaris,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Primula vulgaris,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Prunus avium,50,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
21,4,2021,FR_VDI,Prunus mahaleb,19,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
21,4,2021,FR_VDI,Prunus serrulata,18,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
21,4,2021,FR_VDI,Prunus sp,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
21,4,2021,FR_VDI,Ranunculus repens,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Senecio vulgaris,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Stellaria media,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Syringia vulgaris,46,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
21,4,2021,FR_VDI,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Taraxacum officinale,39,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
21,4,2021,FR_VDI,Veronica arvensis,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,15,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,21,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,23,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica arvensis,48,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,14,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,27,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Veronica persica,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
21,4,2021,FR_VDI,Viola sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
28,5,2021,FR_VDI,Allium schoenoprasum,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
28,5,2021,FR_VDI,Anthriscus sylvestris,35,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,umbel
28,5,2021,FR_VDI,Arenaria serpyllifolia,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
